Country,Region,Income_Level,Population_Millions,Import_Dependency_Percentage,Export_Revenue_Billion_USD,Year,GDP_Growth_Rate,Inflation_Rate,Food_Inflation_Rate,Fuel_Price_Index,Currency_Exchange_Rate_vs_USD,Forex_Reserves_Billion_USD,External_Debt_to_GDP,Interest_Rate,Government_Spending_Pct_GDP,Money_Supply_Growth,Unemployment_Rate,Poverty_Rate,War_Conflict_Flag,Political_Instability_Score,Supply_Chain_Disruption_Score,Oil_Dependency_Score,Tourism_Revenue_Loss_Pct,Global_Trade_Disruption_Index,Grocery_Price_Index,Transportation_Cost_Index,Travel_Cost_Index,Housing_Cost_Index,Consumer_Purchasing_Power,Currency_Devaluation_Percentage,Sovereign_Default_Risk_Score,Economic_Collapse_Probability,Inflation_Crisis_Level,Recovery_Potential_Score,Is_Future_Prediction,Policy_Intervention_Flag,Composite_Risk_Score,High_Risk_Flag,Debt_to_Forex_Ratio,Economic_Status
Spain,Europe,High,47,28,400,2028,2,2.05,1.66,99.4,1.318,43.99,126.2,1.43,39.9,2,15.5,19.9,0,4,3,4,5.2,3.4,90,105.4,97.6,90.8,93.6,5.78,23.2,54.79,Low,36.3,1,0,38.12,0,2.87,Moderate
Spain,Europe,High,47,28,400,2029,0.48,1.8,2.44,101,1.393,39.14,127.6,1.72,43.5,2,14.3,22.9,0,3,1,4,5.6,2.6,90.6,113.3,101.3,96.8,92.1,5.69,19.4,54.42,Low,46.8,1,0,34.1,0,3.26,Moderate
Spain,Europe,High,47,28,400,2030,4.36,4.11,4.68,102.3,1.475,36.16,127,1.7,43.1,8.4,13.2,20.3,0,2,3,4,0,5.2,97.7,114.8,106.3,96.5,96.7,5.89,17.6,54.66,Low,53.4,1,1,31.03,0,3.51,Moderate
Spain,Europe,High,47,28,400,2031,0.09,2.54,2.57,99.6,1.561,34.6,129.7,1.92,40.4,2,9.9,22.6,0,2,4,4,1.4,4.2,87.4,112.3,104.1,100.7,93.2,5.83,14.8,56.92,Low,43.6,1,0,30.8,0,3.75,Moderate
Spain,Europe,High,47,28,400,2032,3.99,2.55,2.95,97.8,1.65,32.02,130.8,1.79,42.1,2,16,21.2,0,2,5,4,7.7,4.2,103.5,109,107.4,93.2,95.9,5.7,15.7,52.99,Low,51.7,1,1,30.1,0,4.08,Moderate
Spain,Europe,High,47,28,400,2033,0.93,1.75,2.25,105.2,1.739,31.48,130.4,1.62,38.4,2,11.6,13.3,0,4,5,4,2.6,4.8,92.2,120.2,93,95,94.2,5.39,12.1,58.42,Low,33,1,0,36.41,0,4.14,Moderate
Spain,Europe,High,47,28,400,2034,2.16,1.42,1.5,106,1.84,29.06,132.1,1.69,40.1,2,13.6,24,0,3,2,4,0,1.2,87.7,123.2,103.8,95.5,95.3,5.81,19.4,54.01,Low,59.9,1,0,34.17,0,4.54,Moderate
Spain,Europe,High,47,28,400,2035,2.01,0.88,0.88,108.1,1.952,28.8,133.8,1.14,36,3.4,11.1,20,0,4,4,4,5.3,4.4,83.2,117.6,103.7,101.7,96.8,6.09,17.8,54.42,Low,47,1,0,36.88,0,4.64,Moderate
Poland,Europe,High,38,45,250,2000,2.14,4.65,6.92,60.5,4.2,88.24,56.6,5.32,34.1,10,2.8,17.2,0,4,1,5,0,1.7,106.9,98.4,93.4,106.4,98.1,0,11.5,27.88,Low,40.4,0,0,25.37,0,0.64,Moderate
Poland,Europe,High,38,45,250,2001,4.34,4.54,5.36,44.6,4.25,89.89,56.7,4.9,34.5,10.9,5.5,11.5,0,5,1,5,0,3.4,95.6,74.5,88.7,114.4,100.1,1.19,15.8,27.36,Low,48.5,0,0,29.31,0,0.63,Strong
Poland,Europe,High,38,45,250,2002,3.94,3.84,5.18,52.5,4.342,91.17,57.3,5.9,37.9,4.3,5.1,11.9,0,3,2,5,3.1,0.6,93.5,85.6,85.3,107,100.3,2.16,12.6,22.82,Low,50.9,0,0,21.3,0,0.63,Moderate
Poland,Europe,High,38,45,250,2003,3.65,1.26,1.45,62,4.389,82.24,59.5,6.2,32,2,4,13.6,0,4,4,5,0,3.5,80,82.1,91.2,89.4,102.5,1.08,12.1,19.84,Low,43.2,0,0,23.15,0,0.72,Moderate
Poland,Europe,High,38,45,250,2004,3.29,2.86,2.18,69.9,4.465,80.75,59.1,2.98,31.9,10.3,4,13.3,0,2,1,5,0,2.2,94.4,94.8,86.8,95.4,100.6,1.73,15.6,21.23,Low,58.1,0,0,18.59,0,0.73,Moderate
Poland,Europe,High,38,45,250,2005,2.2,5.38,6.65,73.5,4.535,81.7,59.9,4.55,29.1,7,1.1,16.4,0,5,1,5,0,2.1,105.1,98.4,101.5,111.8,98.4,1.57,12,33.32,Medium,38.9,0,0,30.13,0,0.73,Moderate
Poland,Europe,High,38,45,250,2006,1.19,3.77,3.58,77.4,4.562,88.64,59.9,4.96,33.9,5.2,3.3,8.4,0,5,3,5,0,2.4,92.7,98.3,93.7,101.2,97.1,0.6,18.8,30.5,Low,39.5,0,0,30.89,0,0.68,Moderate
Poland,Europe,High,38,45,250,2007,5.55,4.32,4.2,83.9,4.614,93.17,58.8,4.82,29.7,5.7,4.4,14.4,0,3,3,5,0,3.6,92.8,102.4,105.5,100.7,102.7,1.14,10,22.59,Low,65,0,0,20.74,0,0.63,Strong
Poland,Europe,High,38,45,250,2008,2.19,5.43,4.07,135.9,4.667,84.83,60.9,6.32,31.7,3.4,4.5,14.5,0,1,3,5,0,5.3,97.9,131,116.9,98.3,96.7,1.15,11.6,25.25,Medium,56.1,0,1,16.07,0,0.72,Moderate
Poland,Europe,High,38,45,250,2009,3.42,6.49,6.36,40.4,4.721,80.62,60.2,5.66,33.3,11.8,2.1,10.8,0,1,2,5,17.2,4.4,92.3,76.7,87.5,102.3,98.9,1.16,10.1,25.67,Medium,63.4,0,0,15.93,0,0.75,Moderate
Poland,Europe,High,38,45,250,2010,2.73,3.03,3.71,82.6,4.797,76.21,60.1,4.5,33.4,4,1,12,0,1,1,5,0,3.4,96.1,103.6,97.6,108,101.2,1.61,11.1,21.1,Low,56.8,0,0,14.51,0,0.79,Moderate
Poland,Europe,High,38,45,250,2011,4.8,3.42,5.08,132.8,4.862,80.84,60.2,4.99,29.9,4.8,3.3,15.4,0,4,1,5,0,3.3,89.8,133.2,116,100.5,102.8,1.36,14.7,25.03,Low,45.1,0,0,25.46,0,0.74,Strong
Poland,Europe,High,38,45,250,2012,5.58,3.96,4.28,88.1,4.95,77.79,60.4,5.9,33.5,4.4,3.9,13.9,0,2,4,5,0,0.3,99.9,101.2,95.4,95.8,103.3,1.81,10.5,22.11,Low,52.1,0,0,17.77,0,0.78,Strong
Poland,Europe,High,38,45,250,2013,3.98,4.63,3.81,87.3,5.016,74.27,59.6,3.67,34.6,9.9,3,9,0,6,4,5,3.7,2.9,96.6,104.8,99.7,108.2,100.8,1.33,16.1,32.87,Low,40,0,0,33.92,0,0.8,Moderate
Poland,Europe,High,38,45,250,2014,3.37,1.96,2.38,34.6,5.081,71.89,61,4.92,34.7,2,6.6,10.1,0,4,3,5,0,2,88,70.3,75.7,105.4,100.2,1.3,13.9,23.77,Low,52.1,0,0,24.76,0,0.85,Moderate
Poland,Europe,High,38,45,250,2015,3.98,5.39,6.43,18,5.186,69.07,59.9,6.95,28.2,5.2,5.3,11.7,0,3,1,5,2.7,2.4,89.2,60,81.4,102.5,98.5,2.07,14.2,28.87,Medium,51.4,0,0,23.57,0,0.87,Moderate
Poland,Europe,High,38,45,250,2016,5.09,3.58,5.05,43.3,5.241,68.12,59.8,6.34,31.1,2,3.1,8.5,0,1,1,5,0,3,95.8,82.8,79.6,105.4,103.2,1.06,10.6,20.78,Low,63.8,0,0,14.37,0,0.88,Strong
Poland,Europe,High,38,45,250,2017,3.06,5.74,5.65,53.5,5.342,68.91,59.9,4.75,32.7,9.3,3.5,14.2,0,1,3,5,0,1.6,105.1,93.9,84,105.8,98.2,1.93,12.3,26.01,Medium,55.8,0,0,16.43,0,0.87,Moderate
Poland,Europe,High,38,45,250,2018,2.22,3.21,2.21,64,5.384,70.19,60.6,5.5,31.3,3.1,4.9,13.3,0,5,3,5,0,2,98.5,95.8,93.4,117,98.3,0.79,17,30.34,Low,42.3,0,1,30.35,0,0.86,Moderate
Poland,Europe,High,38,45,250,2019,4.61,4.09,5.03,52.8,5.473,70.54,58.7,6.49,36.6,6.9,6.8,15,0,4,1,5,0.3,3,96,89.9,89.4,103.2,100.2,1.65,13.9,26.98,Low,55.8,0,0,25.77,0,0.83,Strong
Poland,Europe,High,38,45,250,2020,-1.65,4.56,4.15,24.4,5.536,71.73,60.1,3.91,33.6,2,10.6,14.9,0,4,3,5,1.8,7.7,97.7,63.3,77.9,105.4,88.6,1.15,12.8,35.06,Low,34.8,0,0,27.65,0,0.84,Contracting
Poland,Europe,High,38,45,250,2021,6.21,4.22,5.02,92.8,5.665,79.41,60,5.69,32.4,2,1.1,13.3,0,2,7,5,0,8.1,91.1,107.5,93.2,105.7,105.4,2.33,6.6,21.73,Low,65.1,0,0,16.72,0,0.76,Strong
Poland,Europe,High,38,45,250,2022,4.63,6.48,8.98,187.6,5.686,81.27,61.1,6.94,34.8,12.6,1.4,10.9,0,2,4,5,10.1,6.1,100.9,159.1,141.5,116.3,101.1,0.37,11.1,26.7,Medium,62.2,0,0,19.48,0,0.75,Moderate
Poland,Europe,High,38,45,250,2023,8.81,5.62,4.53,98.2,5.746,86.83,62.4,5.36,32.4,12.7,2.2,12.3,0,4,4,5,7.4,4.7,116.5,108.7,107,105.3,107.6,1.06,14.8,25.32,Medium,63.9,0,1,25.99,0,0.72,Moderate
Poland,Europe,High,38,45,250,2024,6.06,3.53,4.24,72.6,5.825,85.11,63.9,5.95,38.9,2.6,3.7,11.6,0,2,1,5,0.7,2.7,86.1,91.6,93.5,95.4,104.4,1.37,13.4,21.5,Low,58.6,0,0,18.45,0,0.75,Strong
Poland,Europe,High,38,45,250,2025,6.1,4.14,3.29,78.4,5.886,84.83,65.6,8.3,32.5,4.1,6.3,11.3,0,3,5,5,0,2.3,103.4,96,91.1,103.8,102.7,1.05,11.4,25,Low,64.6,0,0,22,0,0.77,Strong
Poland,Europe,High,38,45,250,2026,5.46,2.71,3.77,90.5,5.938,92.31,64.9,6.18,34.3,2,4.9,12.8,0,1,5,5,0,3.7,97.9,108.7,93,91.4,103.6,0.88,10.9,18.53,Low,52.2,1,0,14.01,0,0.7,Strong
Poland,Europe,High,38,45,250,2027,4.87,5.48,6.76,96.8,6.031,80.68,65.9,6.31,31.7,6.2,3.3,8.1,0,3,3,5,10.4,7.1,102.4,115.4,119.7,107.4,101.3,1.57,14.4,29.02,Medium,49.5,1,1,23.97,0,0.82,Moderate
Poland,Europe,High,38,45,250,2028,1.63,4.66,6.94,95.6,6.021,77.94,67.7,8.05,31.1,7.8,2.2,12.4,0,5,4,5,0,3.6,98.7,106.9,109.3,104.4,97.6,0,17.6,36.58,Low,33.4,1,0,32.63,0,0.87,Moderate
Poland,Europe,High,38,45,250,2029,5.53,4.16,4.47,90.1,6.087,81.65,67.5,4.65,32.1,3.8,1.9,13.3,0,4,1,5,0,3.1,88.7,103.5,104.9,88.3,104,1.1,18.2,28.61,Low,45.1,1,0,27.7,0,0.83,Strong
Poland,Europe,High,38,45,250,2030,3.19,5.98,7.42,95.7,6.173,79.1,66.7,6.8,28.3,2.4,4.9,13.5,0,1,5,5,6.4,4.2,101.5,114.1,107.6,110,97.6,1.41,10.6,27.9,Medium,60,1,0,16.86,0,0.84,Moderate
Poland,Europe,High,38,45,250,2031,4.4,6.93,10.13,103.9,6.261,77.35,65.9,4.63,34.6,8.2,2.3,10.4,0,3,2,5,0,3.1,108.5,116.6,114.6,131.1,99.9,1.43,16.1,32.01,Medium,45.7,1,0,25.36,0,0.85,Moderate
Poland,Europe,High,38,45,250,2032,5.09,4.52,5.68,108.7,6.373,77.52,68.6,5.9,34,7.3,8.8,10.2,0,2,2,5,0,3.3,113.2,114.9,114.8,101.9,99.6,1.79,14.3,26.58,Low,54.4,1,0,20.33,0,0.88,Strong
Poland,Europe,High,38,45,250,2033,3.09,5.1,4.88,113.7,6.472,77.66,70.5,6.15,32.3,6.2,1.7,11.7,0,3,1,5,7.8,3.7,98,104.8,107.8,111,99.7,1.55,16.7,32.55,Medium,44.3,1,0,25.6,0,0.91,Moderate
Poland,Europe,High,38,45,250,2034,3.48,3.61,5.83,113.1,6.567,79.38,70.5,6.97,37.5,6.3,4.3,12.3,0,4,3,5,0,3.7,90.8,115.1,106,103.4,100.2,1.47,9.5,31.07,Low,48.3,1,0,26.21,0,0.89,Moderate
Poland,Europe,High,38,45,250,2035,4.94,2.88,3.5,106.4,6.677,85.09,70.2,4.54,38.1,6.8,6.7,12.3,0,4,3,5,0,2.3,104.7,114.7,111.9,88.1,101.8,1.68,19.6,27.08,Low,56.5,1,0,27.61,0,0.82,Strong
Hungary,Europe,Upper-Middle,10,80,120,2000,0.86,5.07,6.52,61.5,380,65.64,71,10.19,35.4,9.4,1,10.4,0,1,2,6,4.9,2.3,107.9,94.7,85.3,104.5,96.7,0,14.2,43.97,Medium,51,0,0,21.85,0,1.08,Moderate
Hungary,Europe,Upper-Middle,10,80,120,2001,3.99,10.94,13.02,50.4,393.912,65.64,73.8,10.31,32.5,11.1,2.5,30.3,0,1,2,6,0,0.9,121.3,84.2,91,132.4,96,3.66,7.8,99,Medium,95,0,0,35.03,1,1.12,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2002,3.69,7.49,12.35,54.1,403.572,65.64,74,13.16,42,8.5,2,10.1,0,2,1,6,5.4,0.8,111.8,86,86.1,114.6,98.5,2.45,9.5,99,Medium,95,0,0,37.95,1,1.13,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2003,6.53,7.65,10.15,63.3,413.381,65.64,75.8,7.45,35.7,8.8,6,12.6,0,3,2,6,0,2.9,115,82.9,116.6,110.2,100.7,2.43,16.9,99,Medium,95,0,0,42.91,1,1.15,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2004,3.3,5.93,6.58,67.9,422.648,65.64,77.1,10.38,36,2.9,1,10,0,4,1,6,3.3,2.4,100,89.3,93.8,110.6,99.7,2.24,18.4,99,Medium,95,0,0,46.09,1,1.17,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2005,1.57,6.59,6.33,81.1,433.21,65.64,77.1,9.82,36.4,5.5,5.1,9.5,0,1,1,6,6.6,2.9,102.1,98.8,105.1,106.1,94.5,2.5,8.5,99,Medium,95,0,1,34.72,1,1.17,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2006,3.13,7.42,7.58,78.7,445.386,65.64,75.9,12.51,31.5,13.1,6.7,11,0,2,2,6,0,2.9,112.1,102.3,103.8,100.9,95.4,2.81,16.2,99,Medium,95,0,1,39.71,1,1.16,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2007,1.69,6.92,6.07,90.1,464.821,65.64,77.2,10.42,31.6,11.6,2.8,12,0,4,2,6,0,1.7,107.9,89.2,111.2,100.1,95.6,4.36,15.8,99,Medium,95,0,0,45.6,1,1.18,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2008,-1.22,8.44,11.12,141.9,474.141,65.64,78.4,12.67,39.8,11.8,4.6,12.9,0,2,1,6,1.2,5.2,116.3,138.1,133.1,119.7,89.1,2.01,16.9,99,Medium,95,0,1,40.16,1,1.19,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2009,-0.06,9.36,11.53,40.8,492.198,65.64,80,10.5,36.8,14.6,2.9,11.7,0,5,3,6,5.7,6,109.6,82.9,90.2,117.6,91,3.81,17.6,99,Medium,95,0,0,49.55,1,1.22,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2010,2.37,1.5,1.78,81.3,510.037,65.64,80.7,11.43,30.5,2,1,13.2,0,2,4,6,4.5,3.2,92.4,108.1,92.8,90.3,101.9,3.62,10.8,99,Low,95,0,0,37.71,1,1.23,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2011,1.24,4.61,4.95,144.2,522.227,65.64,81.2,8.78,41,2,2,11.4,0,2,2,6,11.8,3.6,94.7,140.3,127.3,105.8,97.2,2.39,11,99,Low,95,0,0,38.25,1,1.24,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2012,4.93,2.66,3.93,110.6,540.827,65.64,81.6,11.1,33.9,4.4,6.1,7.2,0,5,3,6,7.8,3.8,85.7,122.5,112.8,98,102.2,3.56,15,99,Low,95,0,0,47.98,1,1.24,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2013,3.19,6.62,8.62,93.1,551.522,65.64,83.5,7.57,35.1,8.1,4.1,9,0,3,3,6,7.8,4.9,103.7,109.4,103.7,117.5,97.4,1.98,19.2,99,Medium,95,0,0,43.72,1,1.27,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2014,2.13,5.67,6.96,35.9,566.415,65.64,85.3,10.01,35.3,5.4,1,30.3,0,7,1,6,21.2,2.2,100.4,85.6,81.3,110.3,98.2,2.7,29,99,Medium,95,0,1,58.12,1,1.3,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2015,2.09,6.37,8.83,19.5,579.136,65.64,86.6,9.31,37.9,3.2,2.5,12,0,5,2,6,0,2,100.2,59.2,77.3,108.4,96.8,2.25,15.6,99,Medium,95,0,0,48.94,1,1.32,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2016,3.03,9.29,14.48,45,594.666,65.64,87.4,8.84,38.1,9.2,1,11.8,0,1,2,6,3.3,3.3,117.8,80.5,96,118.5,96.6,2.68,13.5,99,Medium,95,0,0,36.89,1,1.33,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2017,4.63,7.98,11.45,46.8,614.871,65.64,87.6,8.6,34.7,5.8,5.6,8.1,0,3,1,6,4.2,2,113.3,76.1,94.5,114.7,97.8,3.4,20.9,99,Medium,95,0,0,44.55,1,1.33,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2018,1.91,8.43,9.03,65.9,632.003,65.64,89.8,6.5,39.1,14.9,2.5,8.5,0,3,2,6,0,1.2,106.7,91.9,105.5,122.5,94.9,2.79,11.6,99,Medium,95,0,0,42.4,1,1.37,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2019,5.22,6.41,9.7,55.9,648.328,65.64,89.6,10.73,35.6,7.9,4,12,0,1,3,6,0,2.6,99.3,87.6,98.8,111.5,100.7,2.58,16.3,99,Medium,95,0,0,37.27,1,1.36,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2020,-1.43,9.56,8.64,22.4,671.619,65.64,91.7,12.76,36.5,12.1,3,12.3,0,2,5,6,0,6.8,114,64.9,84.9,122,88.7,3.59,12.4,99,Medium,95,0,0,39.87,1,1.4,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2021,6.94,5.71,9.05,90,686.358,65.64,92.3,7.39,33.8,9.7,2.5,7.1,0,3,5,6,9.8,8.5,107.7,106.8,110.3,122.1,104.6,2.19,19.7,99,Medium,95,0,0,44.15,1,1.41,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2022,3.54,10.28,10.14,202.9,706.599,65.64,92.6,8.5,37.4,16.3,4.7,9.9,0,3,7,6,7.2,8.3,117.4,172.3,162.4,123,94.7,2.95,18.6,99,Medium,95,0,1,44.57,1,1.41,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2023,4.68,10.66,17.7,105.7,722.183,65.64,91.8,8.7,38.8,19.4,5.5,14.1,0,4,1,6,4.5,3.5,109,113.4,129.2,111.2,95.7,2.21,18.7,99,Medium,95,0,0,47.61,1,1.4,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2024,2.95,4.68,3.93,85,742.651,65.64,91.7,11.04,38.6,5.9,1.4,8.7,0,3,4,6,3.4,3.5,105.8,108.5,96.3,100,100,2.83,16.2,99,Low,95,0,0,43.09,1,1.4,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2025,4.93,6.94,7.28,78.9,761.784,65.64,92.3,11.41,30.8,5.9,1,7.7,0,5,1,6,2.1,1.3,113.7,93.7,107.2,111.9,101.3,2.58,22.2,99,Medium,95,0,0,50.96,1,1.41,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2026,2.99,6.96,5.66,98.7,783.242,65.64,92.5,10,35.3,12.5,5.3,10.3,0,1,2,6,0.7,1.9,100.8,107.5,117.7,124.4,96.3,2.82,8.6,99,Medium,95,1,1,35.57,1,1.41,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2027,0.1,9.24,11.79,90.8,804.374,65.64,95,7.42,37.2,11,1,8.7,0,3,5,6,0,5.2,111.3,103.2,111.1,134.1,92.3,2.7,20.5,99,Medium,95,1,0,45.01,1,1.45,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2028,1.8,6.79,8.11,92.4,829.685,65.64,96.7,8.72,36,6.6,1.5,11.4,0,5,2,6,0,1.2,104.9,110.4,112.6,116.8,96.5,3.15,26,99,Medium,95,1,0,52.1,1,1.47,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2029,2.2,5.25,5.87,106,851.185,65.64,96.1,9.92,36.1,4,4.9,13.3,0,2,3,6,0,2.9,87.8,116.7,105.7,112,96.6,2.59,7.8,99,Medium,95,1,0,38.29,1,1.46,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2030,1.62,9.53,11.99,94.6,859.839,65.64,96.6,10.16,33.3,12.3,1.8,8.3,0,4,5,6,5.1,7.2,117.8,104.3,115.2,128.8,93.9,1.02,14.3,99,Medium,95,1,0,46.58,1,1.47,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2031,2.29,7.75,9.04,103.6,889.224,65.64,97.5,8.54,37.8,7.2,6.6,9.3,0,4,1,6,1.3,2.5,110.2,113.3,114.4,131.4,93.9,3.42,22.6,99,Medium,95,1,0,48.44,1,1.49,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2032,3.51,7.57,8.29,106.2,901.575,65.64,97.2,13.5,36,14.7,3.8,11.1,0,3,2,6,0,2.9,108.7,123.7,127.7,109.9,97.3,1.39,18.5,99,Medium,95,1,1,44.37,1,1.48,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2033,4.69,9.55,12.9,105,930.33,65.64,95.7,9.06,34.9,5,1,9.9,0,4,3,6,9.7,4.8,116,114,124.4,103.6,98.9,3.19,16.3,99,Medium,95,1,0,47.04,1,1.46,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2034,4.56,9.64,14.55,109.9,957.179,65.64,94.7,11.07,31.3,10.8,4.2,9.3,0,2,4,6,0,3.6,109.5,112.7,120,123.2,97,2.89,11.4,99,Medium,95,1,0,39.78,1,1.44,In Crisis
Hungary,Europe,Upper-Middle,10,80,120,2035,2.63,5.92,7.63,106,982.649,65.64,94.9,7.76,39.5,12.3,1.8,8.5,0,2,2,6,0,2.9,97.4,119.4,118.4,107.3,98.3,2.66,14.6,99,Medium,95,1,0,40.03,1,1.45,In Crisis
Canada,Americas,High,38,22,550,2000,2.19,2.12,2.74,62.3,1.3,92.14,52.7,2.83,38,2,1,10.3,0,6,2,5,9.1,1.9,86,92.1,85.9,103.1,101.1,0,17.4,20.14,Low,36.1,0,0,30.34,0,0.57,Moderate
Canada,Americas,High,38,22,550,2001,4.31,2.27,3.18,44.5,1.309,87.64,52.4,2.96,35.1,6.8,2.3,7.9,0,3,3,5,4.4,2.7,92.7,83.5,80,106.3,103.5,0.69,9.3,14.89,Low,49.7,0,0,18.01,0,0.6,Strong
Canada,Americas,High,38,22,550,2002,3.99,3.45,4.1,57,1.324,83.49,52.6,2.37,32.9,3.8,4.2,14.5,0,1,3,5,2.1,4.2,92.8,98.3,92.4,96.9,101.1,1.15,11.4,14.82,Low,61.8,0,0,12.7,0,0.63,Moderate
Canada,Americas,High,38,22,550,2003,-3.15,2.17,1.91,56.4,1.337,77.97,51.3,2.54,33.4,2.5,6,18.2,0,4,5,5,0,4.8,82,83.6,78.5,91.5,90.5,0.98,18.6,22.11,Low,36.1,0,0,25.07,0,0.66,Contracting
Canada,Americas,High,38,22,550,2004,2.48,2.87,2.74,66,1.355,79.93,49.2,3.26,30.8,4,2.1,13.3,0,4,1,5,7.6,3.2,94.2,91.9,97.3,103.3,100.4,1.35,17.7,18.35,Low,48.8,0,0,23.9,0,0.62,Moderate
Canada,Americas,High,38,22,550,2005,1.06,1.87,2.63,73.1,1.37,78.15,48.3,1.73,31,2.8,5,12.3,0,1,1,5,4.8,1.9,94.3,102.8,95.2,105.1,97.6,1.11,5.6,13.23,Low,55.2,0,0,10.4,0,0.62,Moderate
Canada,Americas,High,38,22,550,2006,-0.11,2.36,2.73,81.9,1.387,70.65,49.1,2.63,29.1,2,2.1,16.5,0,2,3,5,5.2,2.5,89.1,101.1,104.6,112.7,96.9,1.24,8,16.94,Low,45.7,0,0,15.04,0,0.69,Contracting
Canada,Americas,High,38,22,550,2007,0.77,2.3,2.8,80.2,1.399,74.34,50.7,2.19,28.3,2,6.5,12.7,0,2,3,5,0,2.9,86.3,93.9,88.7,102.4,96.1,0.87,8.3,16.39,Low,54.5,0,0,15.05,0,0.68,Moderate
Canada,Americas,High,38,22,550,2008,-2.06,2.78,4,127.2,1.418,76.46,51.4,2.05,31.8,9.2,7.4,12.2,0,1,4,5,8.5,4.8,99,126.3,105.1,87,91,1.36,4.4,18,Low,39.4,0,0,11.59,0,0.67,Contracting
Canada,Americas,High,38,22,550,2009,-1.25,3.29,4.98,37.8,1.438,84.31,52.6,2.86,29,2,3.9,13.3,0,2,5,5,0.5,6,87.1,72,81.3,107.7,93.5,1.41,16.3,19.64,Low,38.3,0,0,18.11,0,0.62,Contracting
Canada,Americas,High,38,22,550,2010,1.66,2.85,3.25,78.3,1.453,80.23,52.4,4.05,30.6,2,5.2,15.3,0,4,5,5,2.4,3.5,95.9,100.5,95.6,98.8,97.6,1.04,15.5,19.91,Low,41.9,0,0,23.9,0,0.65,Moderate
Canada,Americas,High,38,22,550,2011,2.45,4.14,5.61,135.4,1.469,78.67,50.7,2.9,26,4,4.6,14,0,1,3,5,2.6,4.7,101.9,135.6,119.7,89.5,98.1,1.1,4.6,16.61,Low,57,0,0,11.46,0,0.64,Moderate
Canada,Americas,High,38,22,550,2012,3.44,2.73,2.81,94.8,1.48,81.54,50.7,3.1,34.8,2,4,15.3,0,1,3,5,0,3,101.4,112,93.4,92,101,0.75,4.5,13.73,Low,64.3,0,0,10.5,0,0.62,Moderate
Canada,Americas,High,38,22,550,2013,0.56,2.31,2.1,99.4,1.488,74.41,52.6,2.76,31.1,4.7,1.5,11,0,4,2,5,0,1.3,100.8,111.6,108.3,100.5,98.2,0.54,20,20.11,Low,47.4,0,0,25,0,0.71,Moderate
Canada,Americas,High,38,22,550,2014,0.59,4.55,4.36,32.9,1.503,74.27,54.5,3.53,26.4,4.3,3.1,12.9,0,4,2,5,0,2.5,101.7,66,76.7,94.5,95.7,1.01,14,25.28,Low,37.2,0,0,25.23,0,0.73,Moderate
Canada,Americas,High,38,22,550,2015,3.38,2.43,2.34,19.8,1.518,81.78,54.8,2.82,32.3,6.2,6,14,0,8,2,5,24.7,3.8,85.9,58.9,69.4,110.7,100.1,1,21.3,25.06,Low,44,0,0,38.69,0,0.67,Moderate
Canada,Americas,High,38,22,550,2016,1.15,2.08,2.64,46.6,1.527,73.67,56,2.12,34.1,4.9,6.1,12.1,0,3,1,5,0,1.2,94.4,78.4,80.4,101.1,97,0.59,12.5,18.64,Low,43.7,0,1,19.9,0,0.76,Moderate
Canada,Americas,High,38,22,550,2017,0.1,2.9,3.24,50.6,1.54,75.05,58.2,2.07,30.8,5.8,8.3,11.6,0,2,4,5,0,2.7,89.8,74.9,80.3,95.5,93.7,0.85,7,20.33,Low,48.2,0,0,16.18,0,0.78,Moderate
